"","X","league","cumPoints","Goals","Points","Standing","Shots","ShotsOnTarget","Corners","Fouls","DP","results","B365H","B365D","B365A"
"4138",1499,"EPL",0.382022471910112,0.4,0.866666666666667,3,0.525423728813559,0.424657534246575,0.516666666666667,0.44954128440367,0.469387755102041,"H",2.5,3,3.1
"4147",1508,"EPL",0.337078651685393,0.25,0.533333333333333,1.2,0.644067796610169,0.534246575342466,0.5,0.834862385321101,0.489795918367347,"H",1.5,4,7
"4157",1518,"EPL",0.359550561797753,0.45,0.466666666666667,0.823529411764706,0.483050847457627,0.410958904109589,0.566666666666667,0.614678899082569,0.204081632653061,"D",2.5,3.25,2.7
"4159",1520,"EPL",0.370786516853933,0.6,0.6,0.2,0.745762711864407,0.589041095890411,0.433333333333333,0.541284403669725,0.204081632653061,"A",13,5,1.28
"4171",1532,"EPL",0.359550561797753,0.25,0.4,0.65,0.347457627118644,0.246575342465753,0.533333333333333,0.678899082568807,0.36734693877551,"H",2.75,3.2,2.5
"4172",1533,"EPL",0.49438202247191,0.25,0.533333333333333,0.4,0.38135593220339,0.301369863013699,0.416666666666667,0.559633027522936,0.448979591836735,"A",3.5,3.4,2.1
"4176",1537,"EPL",0.50561797752809,0.65,1,0.0909090909090909,0.661016949152542,0.657534246575342,0.5,0.458715596330275,0.36734693877551,"H",7,4,1.5
"4178",1539,"EPL",0.303370786516854,0.4,0.266666666666667,0.45,0.508474576271186,0.410958904109589,0.4,0.834862385321101,0.469387755102041,"A",4,3.5,1.9
"4187",1548,"EPL",0.213483146067416,0.3,0.333333333333333,7.5,0.457627118644068,0.342465753424658,0.55,0.587155963302752,0.285714285714286,"H",1.16,7,19
"4188",1549,"EPL",0.370786516853933,0.45,0.6,0.5,0.5,0.465753424657534,0.55,0.532110091743119,0.306122448979592,"A",3,3.25,2.4
"4189",1550,"EPL",0.348314606741573,0.2,0.266666666666667,0.615384615384615,0.483050847457627,0.424657534246575,0.3,0.743119266055046,0.530612244897959,"A",2.87,3.3,2.5
"4194",1555,"EPL",0.292134831460674,0.15,0.333333333333333,0.9,0.398305084745763,0.26027397260274,0.4,0.678899082568807,0.204081632653061,"D",0,0,0
"4196",1557,"EPL",0.247191011235955,0.4,0.333333333333333,2.16666666666667,0.508474576271186,0.520547945205479,0.5,0.513761467889908,0.571428571428571,"H",1.61,3.75,6
"4201",1562,"EPL",0.438202247191011,0.45,0.6,0.571428571428571,0.355932203389831,0.342465753424658,0.366666666666667,0.486238532110092,0.36734693877551,"H",2.1,3.3,3.6
"4202",1563,"EPL",0.292134831460674,0.2,0.266666666666667,5.5,0.466101694915254,0.479452054794521,0.466666666666667,0.577981651376147,0.36734693877551,"H",1.25,5.5,13
"4204",1565,"EPL",0.168539325842697,0.2,0.133333333333333,1.9,0.364406779661017,0.287671232876712,0.5,0.642201834862385,0.530612244897959,"H",1.72,3.6,5
"4213",1574,"EPL",0.573033707865168,0.45,0.733333333333333,0.0526315789473684,0.576271186440678,0.547945205479452,0.55,0.412844036697248,0.428571428571429,"A",7,3.8,1.53
"4215",1576,"EPL",0.0786516853932584,0.2,0.0666666666666667,2.22222222222222,0.355932203389831,0.287671232876712,0.35,0.596330275229358,0.428571428571429,"H",1.44,4.2,8
"4218",1579,"EPL",0.359550561797753,0.35,0.666666666666667,2,0.542372881355932,0.493150684931507,0.583333333333333,0.513761467889908,0.408163265306122,"D",2,3.4,3.8
"4229",1590,"EPL",0.247191011235955,0.3,0.0666666666666667,4.66666666666667,0.406779661016949,0.438356164383562,0.533333333333333,0.458715596330275,0.653061224489796,"H",1.22,6,15
"4237",1598,"EPL",0.213483146067416,0.2,0,1.53846153846154,0.38135593220339,0.328767123287671,0.55,0.715596330275229,0.36734693877551,"H",1.615,3.4,5
"4240",1601,"EPL",0.258426966292135,0.35,0.6,1.85714285714286,0.398305084745763,0.383561643835616,0.383333333333333,0.541284403669725,0.551020408163265,"H",1.3,5,12
"4241",1602,"EPL",0.640449438202247,0.65,0.866666666666667,0.2,0.576271186440678,0.506849315068493,0.466666666666667,0.431192660550459,0.428571428571429,"A",4.5,3.6,1.8
"4245",1606,"EPL",0.404494382022472,0.3,0.666666666666667,0.555555555555556,0.483050847457627,0.383561643835616,0.583333333333333,0.614678899082569,0.36734693877551,"H",2.62,3.25,2.7
"4246",1607,"EPL",0.460674157303371,0.5,0.733333333333333,0.263157894736842,0.355932203389831,0.301369863013699,0.5,0.532110091743119,0.122448979591837,"H",3.25,3.25,2.25
"4250",1611,"EPL",0.426966292134831,0.3,0.466666666666667,0.642857142857143,0.550847457627119,0.479452054794521,0.366666666666667,0.458715596330275,0.244897959183673,"A",2.5,3.25,2.87
"4258",1619,"EPL",0.48314606741573,0.35,0.4,1.66666666666667,0.61864406779661,0.561643835616438,0.516666666666667,0.568807339449541,0.36734693877551,"D",1.9,3.2,4.5
"4261",1622,"EPL",0.359550561797753,0.25,0.333333333333333,1.5,0.38135593220339,0.26027397260274,0.366666666666667,0.623853211009174,0.510204081632653,"H",0,0,0
"4271",1632,"EPL",0.280898876404494,0.15,0.333333333333333,1.66666666666667,0.474576271186441,0.383561643835616,0.333333333333333,0.651376146788991,0.244897959183673,"H",1.83,3.5,4.5
"4280",1641,"EPL",0.685393258426966,0.55,0.666666666666667,0.105263157894737,0.822033898305085,0.712328767123288,0.533333333333333,0.412844036697248,0.36734693877551,"A",10,5,1.33
"4281",1642,"EPL",0.292134831460674,0.2,0.4,2.14285714285714,0.652542372881356,0.561643835616438,0.7,0.504587155963303,0.163265306122449,"D",1.8,3.5,4.75
"4296",1657,"EPL",0.449438202247191,0.1,0.266666666666667,0.909090909090909,0.389830508474576,0.356164383561644,0.45,0.642201834862385,0.346938775510204,"H",1.8,3.6,4.5
"4304",1665,"EPL",0.314606741573034,0.2,0.4,3.5,0.432203389830508,0.383561643835616,0.683333333333333,0.577981651376147,0.408163265306122,"H",1.25,5.5,13
"4308",1669,"EPL",0.685393258426966,0.6,0.733333333333333,0.2,0.576271186440678,0.589041095890411,0.533333333333333,0.477064220183486,0.306122448979592,"A",8,4.2,1.44
"4313",1674,"EPL",0.314606741573034,0.15,0.0666666666666667,0.764705882352941,0.406779661016949,0.397260273972603,0.75,0.495412844036697,0.285714285714286,"D",2.2,3.25,3.4
"4319",1680,"EPL",0.438202247191011,0.3,0.266666666666667,0.5625,0.449152542372881,0.342465753424658,0.35,0.660550458715596,0.469387755102041,"D",2,3.4,3.5
"4321",1682,"EPL",0.348314606741573,0.15,0.533333333333333,1.44444444444444,0.567796610169491,0.602739726027397,0.65,0.44954128440367,0.346938775510204,"H",1.72,3.6,5
"4326",1687,"EPL",0.303370786516854,0.5,0.4,1.06666666666667,0.330508474576271,0.315068493150685,0.266666666666667,0.559633027522936,0.469387755102041,"H",2,3.5,3.75
"4328",1689,"EPL",0.752808988764045,0.3,0.466666666666667,0.666666666666667,0.694915254237288,0.602739726027397,0.633333333333333,0.440366972477064,0.244897959183673,"H",2.2,3.2,3.5
"4329",1690,"EPL",0.438202247191011,0.3,0.466666666666667,5.5,0.491525423728814,0.301369863013699,0.366666666666667,0.623853211009174,0.285714285714286,"H",0,0,0
"4333",1694,"EPL",0.426966292134831,0.35,0.466666666666667,0.769230769230769,0.338983050847458,0.232876712328767,0.4,0.752293577981651,0.408163265306122,"H",2.3,3.1,3.1
"4337",1698,"EPL",0.348314606741573,0.2,0.533333333333333,2.33333333333333,0.508474576271186,0.547945205479452,0.666666666666667,0.532110091743119,0.530612244897959,"H",1.8,3.6,4.5
"4344",1705,"EPL",0.696629213483146,0.5,0.8,1.33333333333333,0.652542372881356,0.616438356164384,0.833333333333333,0.44954128440367,0.306122448979592,"D",2.1,3.2,3.75
"4345",1706,"EPL",0.48314606741573,0.35,0.533333333333333,0.388888888888889,0.525423728813559,0.479452054794521,0.466666666666667,0.63302752293578,0.346938775510204,"H",2.4,3.2,2.6
"4346",1707,"EPL",0.685393258426966,0.4,0.333333333333333,3,0.745762711864407,0.575342465753425,0.55,0.660550458715596,0.326530612244898,"D",2.1,3.25,3.4
"4350",1711,"EPL",0.370786516853933,0.15,0.466666666666667,0.736842105263158,0.567796610169491,0.410958904109589,0.533333333333333,0.55045871559633,0.36734693877551,"A",2.3,3.3,3.2
"4352",1713,"EPL",0.359550561797753,0.3,0.666666666666667,1.25,0.398305084745763,0.328767123287671,0.416666666666667,0.678899082568807,0.63265306122449,"H",1.8,3.6,4.5
"4353",1714,"EPL",0.337078651685393,0.55,0.466666666666667,1.0625,0.466101694915254,0.452054794520548,0.383333333333333,0.55045871559633,0.306122448979592,"H",2.1,3.3,3.6
"4364",1725,"EPL",0.269662921348315,0.25,0.333333333333333,1.26666666666667,0.423728813559322,0.273972602739726,0.45,0.577981651376147,0.408163265306122,"A",1.9,3.4,4.33
"4367",1728,"EPL",0.573033707865168,0.3,0.4,2,0.466101694915254,0.397260273972603,0.433333333333333,0.788990825688073,0.673469387755102,"H",1.5,4,7
"4370",1731,"EPL",0.382022471910112,0.2,0.466666666666667,7.5,0.525423728813559,0.465753424657534,0.516666666666667,0.596330275229358,0.612244897959184,"D",1.22,6,15
"4371",1732,"EPL",0.842696629213483,0.5,0.733333333333333,0.4,0.559322033898305,0.506849315068493,0.466666666666667,0.541284403669725,0.244897959183673,"A",3.8,3.4,2
"4374",1735,"EPL",0.224719101123595,0.3,0.2,6.66666666666667,0.347457627118644,0.328767123287671,0.366666666666667,0.678899082568807,0.306122448979592,"H",1.2,6,13
"4378",1739,"EPL",0.325842696629214,0.15,0.266666666666667,1.38461538461538,0.525423728813559,0.520547945205479,0.65,0.513761467889908,0.285714285714286,"A",2.1,3.3,3.6
"4386",1747,"EPL",0.50561797752809,0.6,0.6,0.444444444444444,0.508474576271186,0.465753424657534,0.433333333333333,0.541284403669725,0.204081632653061,"D",2.25,3.2,3.1
"4388",1749,"EPL",0.910112359550562,0.6,0.733333333333333,0.5,0.652542372881356,0.63013698630137,0.5,0.486238532110092,0.244897959183673,"H",2.5,3.1,3
"4394",1755,"EPL",0.651685393258427,0.75,0.6,1.2,0.542372881355932,0.493150684931507,0.416666666666667,0.504587155963303,0.122448979591837,"D",2.25,3.3,3.25
"4396",1757,"EPL",0.426966292134831,0.2,0.4,0.666666666666667,0.449152542372881,0.273972602739726,0.466666666666667,0.642201834862385,0.285714285714286,"A",0,0,0
"4401",1762,"EPL",0.404494382022472,0.2,0.266666666666667,1.71428571428571,0.423728813559322,0.342465753424658,0.433333333333333,0.458715596330275,0.36734693877551,"D",2,3.2,3.75
"4402",1763,"EPL",0.123595505617978,0.25,0.0666666666666667,2.5,0.491525423728814,0.561643835616438,0.516666666666667,0.651376146788991,0.244897959183673,"H",1.25,5.5,13
"4412",1773,"EPL",0.651685393258427,0.35,0.533333333333333,0.368421052631579,0.508474576271186,0.493150684931507,0.366666666666667,0.623853211009174,0.244897959183673,"H",2,3.6,3.6
"4414",1775,"EPL",0.471910112359551,0.2,0.333333333333333,0.444444444444444,0.491525423728814,0.493150684931507,0.45,0.596330275229358,0.26530612244898,"A",2.37,3.2,2.9
"4415",1776,"EPL",0.404494382022472,0.25,0.666666666666667,16,0.347457627118644,0.36986301369863,0.433333333333333,0.522935779816514,0.326530612244898,"D",1.14,8,17
"4425",1786,"EPL",0.382022471910112,0.15,0.266666666666667,7.5,0.38135593220339,0.315068493150685,0.383333333333333,0.55045871559633,0.204081632653061,"H",1.36,4,7.5
"4431",1792,"EPL",0.550561797752809,0.35,0.6,0.375,0.5,0.342465753424658,0.333333333333333,0.532110091743119,0.122448979591837,"A",0,0,0
"4434",1795,"EPL",0.426966292134831,0.3,0.4,0.909090909090909,0.279661016949153,0.26027397260274,0.316666666666667,0.779816513761468,0.408163265306122,"A",1.72,3.4,5
"4444",1805,"EPL",0.0786516853932584,0.25,0.466666666666667,2.25,0.432203389830508,0.410958904109589,0.4,0.577981651376147,0.36734693877551,"H",1.57,3.75,6.5
"4447",1808,"EPL",0.123595505617978,0.25,0.733333333333333,0.375,0.686440677966102,0.561643835616438,0.916666666666667,0.486238532110092,0.285714285714286,"A",3.75,3.25,2.1
"4452",1813,"EPL",0.101123595505618,0.75,0.6,0.333333333333333,0.533898305084746,0.575342465753425,0.55,0.559633027522936,0.122448979591837,"H",3,3.3,2.38
"4457",1818,"EPL",0.348314606741573,0.3,0.266666666666667,3.75,0.627118644067797,0.547945205479452,0.616666666666667,0.486238532110092,0.163265306122449,"H",1.615,3.4,6
"4462",1823,"EPL",0.0449438202247191,0.2,0.2,1.5,0.355932203389831,0.328767123287671,0.35,0.541284403669725,0.306122448979592,"D",1.73,3.6,5
"4467",1828,"EPL",0.303370786516854,0.25,0.4,2.25,0.593220338983051,0.452054794520548,0.483333333333333,0.605504587155963,0.428571428571429,"A",0,0,0
"4479",1840,"EPL",0.101123595505618,0.65,0.4,0.611111111111111,0.457627118644068,0.493150684931507,0.383333333333333,0.642201834862385,0.387755102040816,"D",3,3.25,2.4
"4482",1843,"EPL",0.157303370786517,0.5,0.666666666666667,0.285714285714286,0.73728813559322,0.794520547945205,0.716666666666667,0.577981651376147,0.551020408163265,"D",7.5,4,1.5
"4483",1844,"EPL",0.426966292134831,0.4,0.533333333333333,0.8,0.338983050847458,0.287671232876712,0.4,0.623853211009174,0.163265306122449,"A",2.2,3.25,2.8
"4486",1847,"EPL",0.0674157303370786,0.35,0.133333333333333,1.38461538461538,0.38135593220339,0.342465753424658,0.433333333333333,0.642201834862385,0.408163265306122,"H",2.2,3.3,3.4
"4493",1854,"EPL",0.157303370786517,0.3,0.666666666666667,0.3125,0.483050847457627,0.438356164383562,0.516666666666667,0.614678899082569,0.489795918367347,"A",2.6,3.3,2.75
"4502",1863,"EPL",0.224719101123595,0.5,0.666666666666667,0.666666666666667,0.813559322033898,0.767123287671233,0.5,0.532110091743119,0.204081632653061,"A",8,4.33,1.44
"4503",1864,"EPL",0.157303370786517,0.25,0.533333333333333,7,0.542372881355932,0.493150684931507,0.333333333333333,0.596330275229358,0.530612244897959,"H",1.33,5,10
"4507",1868,"EPL",0.550561797752809,0.35,0.533333333333333,1.66666666666667,0.533898305084746,0.424657534246575,0.55,0.55045871559633,0.387755102040816,"D",0,0,0
"4508",1869,"EPL",0.134831460674157,0.2,0.333333333333333,6,0.457627118644068,0.301369863013699,0.283333333333333,0.422018348623853,0.285714285714286,"H",1.17,6.5,21
"4510",1871,"EPL",0.359550561797753,0.35,0.4,1.45454545454545,0.279661016949153,0.273972602739726,0.316666666666667,0.577981651376147,0.326530612244898,"H",1.8,3.25,4
"4534",1895,"EPL",0.202247191011236,0.3,0.133333333333333,1.66666666666667,0.542372881355932,0.356164383561644,0.366666666666667,0.63302752293578,0.326530612244898,"H",0,0,0
"4552",1913,"EPL",0.303370786516854,0.35,0.666666666666667,1.8,0.423728813559322,0.383561643835616,0.65,0.577981651376147,0.204081632653061,"D",1.83,3.25,4.5
"4553",1914,"EPL",0.191011235955056,0.35,0.666666666666667,5,0.491525423728814,0.438356164383562,0.483333333333333,0.422018348623853,0.122448979591837,"D",1.25,5.5,15
"4556",1917,"EPL",0.235955056179775,0.4,0.266666666666667,0.666666666666667,0.542372881355932,0.534246575342466,0.333333333333333,0.614678899082569,0.285714285714286,"D",1.8,3.6,4.5
"4563",1924,"EPL",0.157303370786517,0.35,0.533333333333333,1.77777777777778,0.449152542372881,0.383561643835616,0.25,0.541284403669725,0.36734693877551,"D",2.2,3.3,3.4
"4565",1926,"EPL",0.696629213483146,0.35,0.4,0.6,0.661016949152542,0.506849315068493,0.5,0.706422018348624,0.326530612244898,"A",4.5,3.3,1.8
"4571",1932,"EPL",0.280898876404494,0.6,0.666666666666667,0.25,0.771186440677966,0.73972602739726,0.45,0.44954128440367,0.244897959183673,"A",4.33,3.6,1.83
"4574",1935,"EPL",0.191011235955056,0.15,0.333333333333333,7,0.449152542372881,0.438356164383562,0.4,0.495412844036697,0.326530612244898,"D",1.3,5,12
"4576",1937,"EPL",0.213483146067416,0.35,0.733333333333333,3,0.635593220338983,0.602739726027397,0.516666666666667,0.467889908256881,0.387755102040816,"H",1.33,4.75,11
"4580",1941,"EPL",0.370786516853933,0.55,0.666666666666667,0.285714285714286,0.73728813559322,0.712328767123288,0.566666666666667,0.513761467889908,0.244897959183673,"A",7,3.8,1.53
"4590",1951,"EPL",0.292134831460674,0.35,0.4,6,0.533898305084746,0.479452054794521,0.45,0.669724770642202,0.326530612244898,"D",1.33,5,10
"4598",1959,"EPL",0.348314606741573,0.4,0.666666666666667,0.2,0.754237288135593,0.73972602739726,0.55,0.458715596330275,0.469387755102041,"D",4.5,3.5,1.83
"4600",1961,"EPL",0.202247191011236,0.1,0.333333333333333,8,0.457627118644068,0.410958904109589,0.516666666666667,0.467889908256881,0.204081632653061,"D",1.25,5.5,15
"4610",1971,"EPL",0.426966292134831,0.35,0.6,0.2,0.728813559322034,0.506849315068493,0.716666666666667,0.36697247706422,0.285714285714286,"D",2.4,3.25,3
"4612",1973,"EPL",0.202247191011236,0.3,0.333333333333333,0.85,0.474576271186441,0.383561643835616,0.4,0.587155963302752,0.244897959183673,"H",3.25,3.3,2.25
"4614",1975,"EPL",0.348314606741573,0.25,0.533333333333333,1.66666666666667,0.457627118644068,0.397260273972603,0.416666666666667,0.577981651376147,0.346938775510204,"D",2.5,3.3,2.87
"4618",1979,"EPL",0.393258426966292,0.2,0.2,1.55555555555556,0.567796610169491,0.410958904109589,0.5,0.660550458715596,0.571428571428571,"D",1.8,3.25,4
"4626",1987,"EPL",0.269662921348315,0.2,0.466666666666667,0.5,0.432203389830508,0.479452054794521,0.466666666666667,0.385321100917431,0.204081632653061,"D",1.72,3.6,5
"4636",1997,"EPL",0.471910112359551,0.45,0.6,0.0833333333333333,0.686440677966102,0.520547945205479,0.8,0.458715596330275,0.408163265306122,"A",5,3.6,1.8
"4642",2003,"EPL",0.303370786516854,0.2,0.0666666666666667,1.9,0.483050847457627,0.315068493150685,0.533333333333333,0.669724770642202,0.73469387755102,"A",0,0,0
"4643",2004,"EPL",0.202247191011236,0.25,0.466666666666667,6.33333333333333,0.533898305084746,0.465753424657534,0.533333333333333,0.504587155963303,0.326530612244898,"H",1.4,4.33,9
"4650",2011,"EPL",0.50561797752809,0.7,0.733333333333333,0.0588235294117647,0.652542372881356,0.575342465753425,0.666666666666667,0.513761467889908,0.408163265306122,"D",10,4.5,1.36
"4653",2014,"EPL",0.348314606741573,0.35,0.8,2.33333333333333,0.457627118644068,0.356164383561644,0.516666666666667,0.568807339449541,0.448979591836735,"H",1.2,6,15
"4657",2018,"EPL",0.235955056179775,0.05,0.133333333333333,5.66666666666667,0.330508474576271,0.191780821917808,0.433333333333333,0.577981651376147,0.693877551020408,"H",1.2,6.5,15
"4661",2022,"EPL",0.348314606741573,0.35,0.8,0.466666666666667,0.483050847457627,0.342465753424658,0.566666666666667,0.532110091743119,0.489795918367347,"H",2,3.4,3.75
"4664",2025,"EPL",0.258426966292135,0.15,0.0666666666666667,0.722222222222222,0.483050847457627,0.424657534246575,0.45,0.605504587155963,0.36734693877551,"D",1.73,3.6,5
"4667",2028,"EPL",0.49438202247191,0.4,0.866666666666667,0.272727272727273,0.466101694915254,0.438356164383562,0.566666666666667,0.522935779816514,0.510204081632653,"A",3.25,3.4,2.3
"4673",2034,"EPL",0.460674157303371,0.45,0.666666666666667,5,0.491525423728814,0.479452054794521,0.416666666666667,0.513761467889908,0.285714285714286,"D",1.364,4.5,8.5
"4684",2045,"EPL",0.269662921348315,0.2,0.333333333333333,1.16666666666667,0.610169491525424,0.575342465753425,0.433333333333333,0.522935779816514,0.387755102040816,"H",2.75,3.3,2.62
"4685",2046,"EPL",0.269662921348315,0.15,0.0666666666666667,1.18181818181818,0.516949152542373,0.465753424657534,0.583333333333333,0.532110091743119,0.387755102040816,"H",2,3.3,4
"4688",2049,"EPL",0.235955056179775,0.3,0.4,2,0.457627118644068,0.424657534246575,0.5,0.559633027522936,0.469387755102041,"D",2.2,3.2,3.5
"4689",2050,"EPL",0.415730337078652,0.4,0.733333333333333,6,0.364406779661017,0.356164383561644,0.533333333333333,0.532110091743119,0.326530612244898,"H",1.36,4.5,10
"4690",2051,"EPL",0.247191011235955,0.5,0.6,0.944444444444444,0.440677966101695,0.465753424657534,0.283333333333333,0.577981651376147,0.408163265306122,"D",2.5,3.3,2.87
